ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,FL_COUNT,ORIGIN_INDEX,DEST_INDEX
15304,10529,76,5069,503
15304,10599,58,5069,572
15304,10693,120,5069,665
15304,10721,155,5069,693
15304,10792,31,5069,764
15304,10821,254,5069,792
15304,11042,31,5069,1004
15304,11057,272,5069,1019
15304,11066,51,5069,1028
15304,11193,27,5069,1153
15304,11259,64,5069,1214
15304,11278,188,5069,1231
15304,11292,171,5069,1245
15304,11298,230,5069,1250
15304,11433,137,5069,1375
15304,11618,225,5069,1552
15304,11697,171,5069,1630
15304,12191,89,5069,2106
15304,12197,31,5069,2112
15304,12264,93,5069,2175
15304,12266,156,5069,2177
15304,12339,76,5069,2248
15304,12391,43,5069,2299
15304,12478,189,5069,2381
15304,12889,93,5069,2762
15304,12892,50,5069,2765
15304,12953,181,5069,2824
15304,13198,42,5069,3064
15304,13232,140,5069,3098
15304,13244,30,5069,3110
15304,13296,33,5069,3161
15304,13303,153,5069,3167
15304,13342,42,5069,3206
15304,13487,61,5069,3347
15304,13495,84,5069,3354
15304,13930,218,5069,3770
15304,14100,188,5069,3934
15304,14107,107,5069,3941
15304,14122,53,5069,3956
15304,14307,45,5069,4138
15304,14492,68,5069,4276
15304,14576,14,5069,4359
15304,14683,35,5069,4463
15304,14730,35,5069,4509
15304,14747,31,5069,4525
15304,14771,31,5069,4549
15304,14843,95,5069,4620
15304,15016,64,5069,4790
15304,15356,15,5069,5118
15323,10397,147,5087,373
15356,10397,31,5118,373
15356,11057,14,5118,1019
15356,11433,31,5118,1375
15356,11697,16,5118,1630
15356,13204,32,5118,3070
15356,13930,31,5118,3770
15356,14492,17,5118,4276
15356,15304,15,5118,5069
15370,10397,140,5131,373
15370,11259,120,5131,1214
15370,11292,117,5131,1245
15370,11298,210,5131,1250
15370,11433,27,5131,1375
15370,12191,89,5131,2106
15370,12266,124,5131,2177
15370,12889,31,5131,2762
15370,13303,4,5131,3167
15370,13487,47,5131,3347
15370,13930,70,5131,3770
15370,14107,58,5131,3941
15370,14869,31,5131,4646
15370,15016,58,5131,4790
15376,10397,58,5137,373
15376,11292,166,5137,1245
15376,11298,187,5137,1250
15376,12889,89,5137,2762
15376,12892,240,5137,2765
15376,13232,31,5137,3098
15376,13930,93,5137,3770
15376,14107,28,5137,3941
15376,14679,58,5137,4459
15376,14747,31,5137,4525
15376,14771,62,5137,4549
15376,14831,3,5137,4608
15376,14869,74,5137,4646
15380,10397,4,5141,373
15380,11433,123,5141,1375
15380,11618,39,5141,1552
15380,12953,4,5141,2824
15380,13459,1,5141,3320
15380,13487,81,5141,3347
15380,13930,206,5141,3770
15389,14869,89,5150,4646
15412,10397,156,5171,373
15412,11057,31,5171,1019
15412,11292,18,5171,1245
15412,11298,62,5171,1250
15412,11433,1,5171,1375
15412,11618,58,5171,1552
15412,12266,89,5171,2177
15412,12953,16,5171,2824
15412,13930,126,5171,3770
15497,14100,7,5254,3934
15607,10397,73,5359,373
15624,10397,196,5375,373
15624,11298,59,5375,1250
15624,12266,71,5375,2177
15841,12819,31,5565,2696
15841,14256,31,5565,4087
15897,14869,59,5612,4646
15919,10397,137,5630,373
15919,11193,26,5630,1153
15919,11292,58,5630,1245
15919,12266,55,5630,2177
15919,12953,27,5630,2824
15919,13487,45,5630,3347
15919,13930,60,5630,3770
15919,14771,31,5630,4549
15991,10926,31,5685,892
15991,12523,31,5685,2423
16218,14107,118,5908,3941
